Exponent,Intercept,R2,RMSE,Neighbours,Experiment,CentreIndex
0.5722698543174304,-1.288522454795705,0.11273891884876241,0.1155625776511523,50,42,3264
1.6408681659358435,-10.19577708566878,0.7609195304040131,0.10660067582934607,50,43,7967
0.3894578712384507,-0.03090425664177099,0.10232106745888603,0.126769936931085,50,44,11266
0.3247775089951973,0.270960265688708,0.059135257165823685,0.1808411260733047,50,45,16162
1.2128941485679516,-6.546596605147178,0.4927551017137072,0.13295280003599452,50,46,7361
1.642829814201613,-10.419263636571976,0.7480263030298985,0.12674277455215635,50,47,15430
1.222235317822678,-6.886822194275822,0.47102334287526726,0.16416451370422733,50,48,12523
2.216792839446748,-14.520534480673653,0.6540633054784761,0.22893067804462416,50,49,5836
0.7075350000894947,-2.6602540699322734,0.12604533031873366,0.11940198286051379,50,50,18244
0.6489845025907551,-2.357141644865097,0.19734433457396405,0.11856345045415095,50,51,8684
0.10910670263223407,2.1429569505756962,0.008655743519869419,0.1714844190299717,50,52,3019
2.2348130172976877,-15.703711818948724,0.48775820684010807,0.1231493647308917,50,53,19253
1.8506627030459777,-12.554057163855646,0.9113144448864475,0.11820594348953159,50,54,18268
2.0180854351432918,-13.487703598659309,0.7532568325849238,0.12587489763789556,50,55,990
2.1107504794766108,-14.346240242326388,0.859683551782199,0.07754685517376726,50,56,18049
1.342199747698335,-7.8886286022523535,0.9119456447130259,0.10398230328445193,50,57,18947
0.6860683052449132,-2.640672826960483,0.23886113206001225,0.11712039890285282,50,58,16581
1.2129399079234429,-6.630168792913346,0.6950271158902728,0.09782041647431929,50,59,5099
2.392344417767465,-16.294289970634054,0.6299232611844554,0.19158721449668278,50,60,12625
1.302573200235295,-7.420463645147854,0.758734321880645,0.10521707009103573,50,61,10764
1.837985174063369,-12.218965211082645,0.912662651544247,0.13051745432015352,50,62,12402
1.223580017933818,-6.786387756124147,0.6894001325116843,0.10814219417832334,50,63,12328
1.312160038770259,-7.659132690786345,0.7704535526608738,0.09992337675466234,50,64,12784
2.4700366872349933,-17.46184809724001,0.6794315927121033,0.1050647450973951,50,65,10280
1.3179390082811957,-7.562454174505124,0.10577516710459145,0.13594500387040814,50,66,13809
2.199573934377846,-14.744846506579783,0.8144952753325236,0.10194792264304474,50,67,10532
0.6365475463337602,-2.1830111128364247,0.1450215111816563,0.12574309280390886,50,68,329
0.40912004887227715,-0.19224363579663573,0.12256079980267298,0.09806047532062558,50,69,705
1.748791663725588,-11.449304339677067,0.8855839257211002,0.12367008933501389,50,70,19161
1.2509823059933698,-7.0158816432043425,0.5873862383099193,0.17582121449943358,50,71,18185
0.37967185792481617,-0.01107322196279581,0.14811685519042794,0.08021173437643968,50,72,11712
